"job_link","job_skills","job_link (Right)","last_processed_time","got_summary","got_ner","is_being_worked","job_title","company","job_location","first_seen","search_city","search_country","search_position","job_level","job_type"
"https://www.linkedin.com/jobs/view/business-analyst-at-a2zxperts-3741107953","Business Analysis, Technical Research, BRM (Business Relationship Management), Process Optimization, Business Requirements Gathering, Report Creation, Data Visualization, Dashboard Development, Project Documentation, Workflow Creation, Digital Signature Capture, Competitive Solicitation Content Creation, Business Case Development, Return on Investment Calculation, Value on Investment Calculation, Requirements Gathering Facilitation, Journey Mapping, Computer Science, Business Administration, Technology Research and Analysis, Data Visualization, MS Suite Proficiency, Visio Experience, MS Project Experience, SharePoint Experience, CustomerFacing Requirement Gathering, Journey Mapping Experience, Consulting Experience","https://www.linkedin.com/jobs/view/business-analyst-at-a2zxperts-3741107953","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst","A2Zxperts","Lawrenceville, GA","2024-01-13","Bethlehem","United States","Economist","Associate","Onsite"
"https://www.linkedin.com/jobs/view/sr-it-business-analyst-medical-devices-hybrid-at-workathome-jobboard-3805246323","Business Analysis, Software Development Methodologies, Project Management, Healthcare, Medical Devices, Strategic Relationships, Collaborative Leadership, Revenue Cycle Management, Product Management, Finance, Software Engineering, Business Improvement, Project Analyst, Process Modeling, Process Diagrams, Functional Requirements, Technical Specifications, Charting, Requirements Gathering, Requirements Analysis, Requirements Verification","https://www.linkedin.com/jobs/view/sr-it-business-analyst-medical-devices-hybrid-at-workathome-jobboard-3805246323","2024-01-19 09:45:09.215838+00","t","t","f","Sr. IT Business Analyst (Medical Devices) - Hybrid","WorkatHome-JobBoard","Bellevue, WA","2024-01-13","Everett","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-systems-analyst-at-greenstone-farm-credit-services-3792261026","Information Technology, Business Analysis, Technical Requirements, Technical Design, Software Testing, Agile, SharePoint, Salesforce, Content Management System, SQL, User Requirements, Flow Diagrams, Process Diagrams, Incident Support, Data Modeling, Problem Solving, Troubleshooting, Communication Skills, Teamwork, Bachelor's Degree","https://www.linkedin.com/jobs/view/business-systems-analyst-at-greenstone-farm-credit-services-3792261026","2024-01-19 09:45:09.215838+00","t","t","f","Business Systems Analyst","GreenStone Farm Credit Services","East Lansing, MI","2024-01-13","East Lansing","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-tax-analyst-at-spartannash-3784566199","Accounting, US GAAP, Financial statements, Operational/internal reports, Data analysis, Decisionmaking, Financial statement analysis, Budget variances, Account analysis, General ledger maintenance, Accruals, Journal entries, Reconciliation, Closing process, Internal schedules, Reporting, Business analysis, Consulting, Education, Industry trends, Best accounting practices, Continuous improvement, CPA certification, ONESOURCE Tax Software","https://www.linkedin.com/jobs/view/senior-tax-analyst-at-spartannash-3784566199","2024-01-19 09:45:09.215838+00","t","t","f","Senior Tax Analyst","SpartanNash","Grand Rapids, MI","2024-01-13","Grand Rapids","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/financial-planning-analysis-fp-a-analyst-phoenix-az-at-crh-3797974783","FP&A, Budgeting, Financial forecasting, Business analysis, Financial performance analysis, Variance analysis, Data analytics, Business intelligence, Financial modeling, Organizational communication, Tableau, BI, Business analytics, Excel, PowerPoint, Finance, Accounting, MBA, Manufacturing, Construction, Technical and functional abilities, Financial analysis, Communication, Project management, Deadline management, Attention to detail, Planning, Organizing, Time management, Ambiguity tolerance, Action orientation, Results orientation, Collaborative approach, Leadership, Oral communication, Written communication, Listening communication, Customer service, Travel, Career aspirations, Geographic mobility, Base pay, Benefits, Retirement savings, Health and wellness programs, Inclusive culture, Growth opportunities, Development, Internal promotion","https://www.linkedin.com/jobs/view/financial-planning-analysis-fp-a-analyst-phoenix-az-at-crh-3797974783","2024-01-19 09:45:09.215838+00","t","t","f","Financial Planning & Analysis (FP&A) Analyst - Phoenix, AZ","CRH","Phoenix, AZ","2024-01-13","Glendale","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/information-technology-business-analyst-at-kyra-solutions-3801406690","Business Analysis, Agile, Waterfall, Business Process Modeling, Business Requirements Analysis, User Stories, Business IT System Requirements, Business Process Design, Reengineering, Project Teams Coordination, CrossDepartmental Teams, Microsoft Office Suite, Status Reports, Leadership, Verbal and Written Communication, Negotiation, Meeting Facilitation, Documentation, Business Intelligence Tools, Data Analysis Software, Project Management Software, Databases, Enterprise Resource Planning (ERP) Systems, Software Development Lifecycle (SDLC) Methodologies, State or Federal Government Projects, Technical Programming Teams, Bachelors Degree in Computer Science or Information Systems","https://www.linkedin.com/jobs/view/information-technology-business-analyst-at-kyra-solutions-3801406690","2024-01-19 09:45:09.215838+00","t","t","f","Information Technology Business Analyst","Kyra Solutions","Tallahassee, FL","2024-01-13","Tallahassee","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/lansing-mi-it-dtmb-agency-services-dhhs-system-analyst-6-senior-ba-sa-at-nextrow-digital-3680095862","Business Analysis, Functional Requirements Development, Test Planning and Execution, Agile Development Processes, Systems Documentation Creation and Maintenance, Training Plan and Materials Creation, Azure DevOps or Similar Application Experience, HIPAA Data Experience, Software Development Life Cycle Execution, Functional/Technical Specifications Writing, Functional Design Document Development, User Stories and Task Breakdowns Development, Prototype and Mockup Development, Flowchart Screen Layout and Documentation Experience, Agile Project Experience, Enterprise Architecture Solution Assessment Assistance, State of Michigan Standard Technology Design and Documentation, Local Change Board Document Drafting, Request for Information (RFI) and Request for Proposal (RFP) Documentation Drafting, Test Plans and Test Reports Design Development and Implementation, Test Data Collection and Execution, UAT Testing Test Cases and Post Implementation Testing Assistance, Defect and New Requirement Differentiation, Defect Tracking Log Entry Information Provision, Request for Change (RFC) Implementation Assistance, System Documentation Maintenance and Update, Application Monitoring During Peak Production Times, Application Support for Business Client Applications, Business Analysis Core Concepts Delivery","https://www.linkedin.com/jobs/view/lansing-mi-it-dtmb-agency-services-dhhs-system-analyst-6-senior-ba-sa-at-nextrow-digital-3680095862","2024-01-19 09:45:09.215838+00","t","t","f","Lansing, MI - IT - DTMB - Agency Services - DHHS - System Analyst 6 - Senior BA/SA","NextRow Digital","Lansing, MI","2024-01-13","East Lansing","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-with-healthcare-revenue-cycle-management-at-tvs-next-3798659604","Business Analysis, Healthcare Revenue Cycle Management, Agile Environment, Jira, Stakeholder Management, User Story Generation, Requirements Analysis, User Acceptance Testing (UAT), Project Management, Agile Process, Documentation, Presentation Skills","https://www.linkedin.com/jobs/view/business-analyst-with-healthcare-revenue-cycle-management-at-tvs-next-3798659604","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst with Healthcare Revenue Cycle Management","TVS Next","New Jersey, United States","2024-01-13","Lakehurst","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/it-business-analyst-at-eyecare-partners-3765463181","Business analysis, Electronic health records (EMR), Practice management systems (PMS), Healthcare IT, Configuration management, Project management, Communication, Data analysis, Troubleshooting, Team player, Bachelor's degree in IT healthcare finance or related field, Experience with healthcare IT or business, Clinical or operational knowledge of EMR and PMS software, Information technology and information systems knowledge, Project management skills, Strong communication and followup skills, Analytical and detailoriented skills, Workflow and system configuration understanding, Organizational skills, Ability to gather information and understand clinical user needs, Expertise in clinical applications systems and functional requirements, Understanding of business process flow and process improvement, Ability to translate technical information into userfriendly terminology, Ability to prioritize assignments meet deadlines and handle multiple projects, Ability to work with minimal supervision and under pressure","https://www.linkedin.com/jobs/view/it-business-analyst-at-eyecare-partners-3765463181","2024-01-19 09:45:09.215838+00","t","t","f","IT Business Analyst","EyeCare Partners","Wichita, KS","2024-01-13","Kansas","United States","Economist","Associate","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-at-stellar-professionals-3703650474","Business Analysis, Technical Writing, Azure DevOps, IBM Middleware Products, Salesforce, Agile Methodology, Data Elicitation, Analytical Skills, Presentation Skills, Verbal and Written Communication, User Manuals, System Configuration, Training Junior BA","https://www.linkedin.com/jobs/view/business-analyst-at-stellar-professionals-3703650474","2024-01-19 09:45:09.215838+00","t","t","f","Business analyst","Stellar Professionals","Lansing, MI","2024-01-13","East Lansing","United States","Economist","Associate","Onsite"
"https://www.linkedin.com/jobs/view/guidewire-business-analyst-senior-associate-at-pwc-3801107428","Guidewire, Insurance, Problem solving, Critical thinking, Business analysis, Agile methodologies, Kanban, Scrum, Scaled Agile Framework (SAFe), Project life cycle management, Insurance company operations, Property and casualty insurance, Policy administration, Claim management, Customer billing, Agency / customer portals, Reinsurance, Enterprise data warehouse, Document management systems, Process mapping, Business requirements gathering, Target Operating Models, Reporting structures, Function documentation, Process documentation, Business decision making, Communication, Ethics, Bachelor's degree, 2+ years of experience, Certification in Guidewire Duck Creek MajescoMastek Exigen; CSC or One Shield, AICPCU Certifications, CBAP or CCBA, Ability to work in a fastpaced environment, Ability to travel up to 80%","https://www.linkedin.com/jobs/view/guidewire-business-analyst-senior-associate-at-pwc-3801107428","2024-01-19 09:45:09.215838+00","t","t","f","Guidewire Business Analyst - Senior Associate","PwC","Milwaukee, WI","2024-01-13","Milwaukee","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-systems-analyst-and-systems-analyst-hybrid-eligible-at-boise-state-university-3781159001","Oracle Cloud Application, Systems Analysis, SQL, Oracle Financials Cloud, PeopleSoft, ERP systems, MS Excel, Problem Solving, Communication Skills, Time Management, Customer Service Orientation, Ethics, Relational Database Systems, Unit Testing, Research and Implementation, Project Management, Process Improvement, Data Integration, Mentoring, Training, Teamwork, Adaptability, Continuous Improvement, Troubleshooting, Issue Resolution, Configuration Changes, Business Requirements, Business Analysis, Requirements Gathering, System Support, System Maintenance, User Acceptance Testing, Change Management, ProblemSolving, Analytical Skills, Attention to Detail, Bachelor's Degree, 5 years of experience","https://www.linkedin.com/jobs/view/senior-systems-analyst-and-systems-analyst-hybrid-eligible-at-boise-state-university-3781159001","2024-01-19 09:45:09.215838+00","t","t","f","Senior Systems Analyst and Systems Analyst (Hybrid Eligible)","Boise State University","Boise, ID","2024-01-13","Idaho City","United States","Economist","Mid senior","Onsite"
